date,premium_close
2020-05-07,0.00073634
2020-05-08,0.00107262
2020-05-09,0.00173825
2020-05-10,-0.00023119
2020-05-11,1.183e-05
2020-05-12,-0.00014905
2020-05-13,-0.00027435
2020-05-14,-0.00032317
2020-05-15,-0.00044792
2020-05-16,-0.00024334
2020-05-17,-0.00043503
2020-05-18,-0.00023866
2020-05-19,-0.00028498
2020-05-20,-0.00044006
2020-05-21,-0.00057923
2020-05-22,-0.00035985
2020-05-23,-0.0003018
2020-05-24,-0.0007621
2020-05-25,-0.0003871
2020-05-26,-0.00042504
2020-05-27,-0.00042273
2020-05-28,-0.00047929
2020-05-29,-0.00049409
2020-05-30,-0.00040231
2020-05-31,-0.00075092
2020-06-01,0.00324793
2020-06-02,-0.00048247
2020-06-03,-0.00016595
2020-06-04,2.1e-07
2020-06-05,-0.00039622
2020-06-06,-0.00037834
2020-06-07,-0.00031427
2020-06-08,-0.00018362
2020-06-09,-6.007e-05
2020-06-10,0.00027135
2020-06-11,-0.00048436
2020-06-12,-0.00058886
2020-06-13,-0.00046378
2020-06-14,-0.0003122
2020-06-15,-0.00047016
2020-06-16,-0.00056663
2020-06-17,-0.00044179
2020-06-18,-0.00066913
2020-06-19,-0.00032325
2020-06-20,-0.00063946
2020-06-21,-0.00017155
2020-06-22,2.488e-05
2020-06-23,0.00084696
2020-06-24,0.00026205
2020-06-25,-9.708e-05
2020-06-26,-0.00015406
2020-06-27,-0.00015122
2020-06-28,-0.00043852
2020-06-29,-7.639e-05
2020-06-30,3.031e-05
2020-07-01,4.667e-05
2020-07-02,0.00012323
2020-07-03,-0.00012627
2020-07-04,7.039e-05
2020-07-05,-9.253e-05
2020-07-06,-0.00035044
2020-07-07,3.29e-05
2020-07-08,9.898e-05
2020-07-09,0.00014928
2020-07-10,-8.98e-06
2020-07-11,-0.00014464
2020-07-12,-0.00019555
2020-07-13,-3.808e-05
2020-07-14,-0.00011103
2020-07-15,-0.00015217
2020-07-16,-0.00028165
2020-07-17,-0.00029888
2020-07-18,0.00023033
2020-07-19,0.00017421
2020-07-20,2.1e-07
2020-07-21,-0.00044188
2020-07-22,0.0001036
2020-07-23,2.1e-07
2020-07-24,4.003e-05
2020-07-25,1.183e-05
2020-07-26,0.00081582
2020-07-27,0.00167842
2020-07-28,0.00117211
2020-07-29,0.00108048
2020-07-30,0.00097802
2020-07-31,0.00066727
2020-08-01,0.00062199
2020-08-02,0.00048927
2020-08-03,0.00053596
2020-08-04,0.00057349
2020-08-05,0.00089681
2020-08-06,0.00074649
2020-08-07,0.00036849
2020-08-08,0.00056046
2020-08-09,0.00022289
2020-08-10,0.00047914
2020-08-11,7.12e-05
2020-08-12,4.879e-05
2020-08-13,0.00130868
2020-08-14,0.00058447
2020-08-15,0.00034005
2020-08-16,0.0008255
2020-08-17,0.00137078
2020-08-18,0.00146933
2020-08-19,0.00060642
2020-08-20,0.0002682
2020-08-21,0.00063177
2020-08-22,0.00046831
2020-08-23,0.00038229
2020-08-24,7.355e-05
2020-08-25,0.00039367
2020-08-26,0.00041709
2020-08-27,0.00046135
2020-08-28,0.00028022
2020-08-29,-0.00015119
2020-08-30,0.00044471
2020-08-31,0.00054387
2020-09-01,0.00112711
2020-09-02,0.00082414
2020-09-03,-0.00037121
2020-09-04,-0.00026916
2020-09-05,0.0
2020-09-06,0.00028451
2020-09-07,0.00060203
2020-09-08,0.00037849
2020-09-09,4.564e-05
2020-09-10,-0.00010266
2020-09-11,-0.00019141
2020-09-12,-0.00022685
2020-09-13,-0.00047423
2020-09-14,-0.00042638
2020-09-15,-0.00068197
2020-09-16,-0.00059655
2020-09-17,-0.00043897
2020-09-18,-0.00049276
2020-09-19,-0.00056413
2020-09-20,-0.00025821
2020-09-21,-0.00051632
2020-09-22,-0.00032993
2020-09-23,-0.00042977
2020-09-24,-0.00078755
2020-09-25,-0.00035023
2020-09-26,-0.00027745
2020-09-27,-0.00069136
2020-09-28,-0.00023352
2020-09-29,-0.0002006
2020-09-30,-0.00054434
2020-10-01,-0.00050204
2020-10-02,-0.00024836
2020-10-03,-0.00046565
2020-10-04,-0.00047513
2020-10-05,-0.00060846
2020-10-06,-0.00045195
2020-10-07,-0.0006057
2020-10-08,-0.00050375
2020-10-09,0.0
2020-10-10,0.00012973
2020-10-11,0.00015251
2020-10-12,0.0
2020-10-13,-0.00024189
2020-10-14,-0.00023082
2020-10-15,-6.97e-05
2020-10-16,0.00011977
2020-10-17,-0.00038194
2020-10-18,-0.00021836
2020-10-19,-0.0003931
2020-10-20,-0.00058712
2020-10-21,0.00078608
2020-10-22,0.0
2020-10-23,0.00030018
2020-10-24,-0.00019465
2020-10-25,-0.00038267
2020-10-26,-0.00060718
2020-10-27,-0.00078959
2020-10-28,-0.00075213
2020-10-29,-0.00064248
2020-10-30,-0.00076759
2020-10-31,-0.00046253
2020-11-01,-0.00030852
2020-11-02,-0.00075865
2020-11-03,-0.00032194
2020-11-04,-0.00066764
2020-11-05,0.00054633
2020-11-06,0.00084876
2020-11-07,0.0001402
2020-11-08,-7.035e-05
2020-11-09,7.423e-05
2020-11-10,-0.00015744
2020-11-11,0.00031275
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,-0.00037321
2020-11-15,-0.0003183
2020-11-16,-0.00028996
2020-11-17,0.00076167
2020-11-18,0.00012754
2020-11-19,0.00057167
2020-11-20,0.00015751
2020-11-21,0.00112417
2020-11-22,0.00141228
2020-11-23,0.00080774
2020-11-24,0.0011767
2020-11-25,0.00108714
2020-11-26,0.00053588
2020-11-27,0.00016788
2020-11-28,3.284e-05
2020-11-29,-0.00027722
2020-11-30,0.00119976
2020-12-01,0.00040757
2020-12-02,0.0
2020-12-03,0.00047418
2020-12-04,0.00072845
2020-12-05,-0.00020031
2020-12-06,0.0004643
2020-12-07,0.00019552
2020-12-08,-6.986e-05
2020-12-09,-0.0002407
2020-12-10,-4.368e-05
2020-12-11,8.51e-05
2020-12-12,3.937e-05
2020-12-13,-0.00022568
2020-12-14,-4.468e-05
2020-12-15,-7.304e-05
2020-12-16,0.00029913
2020-12-17,0.00073427
2020-12-18,0.00052642
2020-12-19,0.00062131
2020-12-20,0.00041755
2020-12-21,0.00091167
2020-12-22,0.00058095
2020-12-23,-0.00013892
2020-12-24,0.00066924
2020-12-25,0.00050009
2020-12-26,0.00031142
2020-12-27,0.00075559
2020-12-28,0.00072562
2020-12-29,0.0009699
2020-12-30,0.00093998
2020-12-31,0.00082526
2021-01-01,0.00030875
2021-01-02,0.00022777
2021-01-03,0.0016545
2021-01-04,0.00107243
2021-01-05,0.00137275
2021-01-06,0.00217334
2021-01-07,0.00149744
2021-01-08,0.00140299
2021-01-09,0.00093779
2021-01-10,0.00129827
2021-01-11,0.00022493
2021-01-12,0.00017379
2021-01-13,0.00127384
2021-01-14,0.0005705
2021-01-15,-0.00018846
2021-01-16,0.00052984
2021-01-17,0.00130561
2021-01-18,0.00165549
2021-01-19,-0.00044815
2021-01-20,0.00096412
2021-01-21,0.0017035
2021-01-22,0.00083194
2021-01-23,0.0004377
2021-01-24,0.00056492
2021-01-25,0.00016724
2021-01-26,6.317e-05
2021-01-27,-0.00012188
2021-01-28,0.00095857
2021-01-29,0.00020252
2021-01-30,0.00083499
2021-01-31,0.00095623
2021-02-01,0.00081635
2021-02-02,0.00125935
2021-02-03,0.0006317
2021-02-04,0.00063274
2021-02-05,0.0017225
2021-02-06,0.00152448
2021-02-07,0.0010917
2021-02-08,0.0011172
2021-02-09,0.00186391
2021-02-10,0.00105279
2021-02-11,0.00200401
2021-02-12,0.00170573
2021-02-13,0.00125333
2021-02-14,0.00132738
2021-02-15,0.00168538
2021-02-16,0.0011386
2021-02-17,0.00150487
2021-02-18,0.00062978
2021-02-19,0.00181396
2021-02-20,0.0009889
2021-02-21,0.00112504
2021-02-22,0.0008566
2021-02-23,0.00050379
2021-02-24,0.00091177
2021-02-25,-0.00094936
2021-02-26,0.00025406
2021-02-27,-2.022e-05
2021-02-28,0.00098378
2021-03-01,2.418e-05
2021-03-02,0.00039076
2021-03-03,0.00032745
2021-03-04,0.00032163
2021-03-05,0.00053199
2021-03-06,0.00037184
2021-03-07,-0.00016953
2021-03-08,0.00092612
2021-03-09,0.00066952
2021-03-10,0.00198627
2021-03-11,0.00128054
2021-03-12,0.00079758
2021-03-13,0.00099317
2021-03-14,0.00047198
2021-03-15,0.00099851
2021-03-16,0.00089786
2021-03-17,0.00065526
2021-03-18,0.00091404
2021-03-19,0.00093409
2021-03-20,0.00084438
2021-03-21,0.00135479
2021-03-22,0.00056186
2021-03-23,0.00095873
2021-03-24,5.152e-05
2021-03-25,0.00039677
2021-03-26,3.537e-05
2021-03-27,0.00015471
2021-03-28,0.00033955
2021-03-29,0.00093353
2021-03-30,0.00087273
2021-03-31,0.00123609
2021-04-01,0.00112664
2021-04-02,0.00123531
2021-04-03,0.00147024
2021-04-04,0.00067396
2021-04-05,0.00191959
2021-04-06,0.00120206
2021-04-07,0.00118356
2021-04-08,0.00069899
2021-04-09,0.00051782
2021-04-10,0.00106139
2021-04-11,0.00136709
2021-04-12,0.0008327
2021-04-13,0.00087602
2021-04-14,0.00098419
2021-04-15,0.0011189
2021-04-16,0.00105641
2021-04-17,0.00150115
2021-04-18,-1.947e-05
2021-04-19,-4.49e-05
2021-04-20,-0.00011598
2021-04-21,-3.289e-05
2021-04-22,0.00031897
2021-04-23,-5.139e-05
2021-04-24,0.0007952
2021-04-25,0.0
2021-04-26,-0.00028316
2021-04-27,-0.00028735
2021-04-28,0.00022939
2021-04-29,8.285e-05
2021-04-30,-0.00021725
2021-05-01,0.00057366
2021-05-02,0.00083926
2021-05-03,0.00054286
2021-05-04,0.00135827
2021-05-05,0.0010164
2021-05-06,0.00079135
2021-05-07,0.00059813
2021-05-08,0.00109375
2021-05-09,0.00080391
2021-05-10,0.00091986
2021-05-11,0.00089432
2021-05-12,0.00177297
2021-05-13,0.00048289
2021-05-14,0.0005469
2021-05-15,0.00135134
2021-05-16,0.00036443
2021-05-17,0.00031654
2021-05-18,-5.33e-06
2021-05-19,0.00097517
2021-05-20,0.0
2021-05-21,-0.00089867
2021-05-22,-0.00060391
2021-05-23,-0.00105364
2021-05-24,-7.454e-05
2021-05-25,0.0
2021-05-26,-0.00046935
2021-05-27,0.00061374
2021-05-28,-0.0001332
2021-05-29,0.0
2021-05-30,0.00023059
2021-05-31,-0.00033705
2021-06-01,6.651e-05
2021-06-02,-1.799e-05
2021-06-03,0.000123
2021-06-04,-0.00037695
2021-06-05,-0.00042047
2021-06-06,8.39e-05
2021-06-07,-0.00029227
2021-06-08,-0.0002184
2021-06-09,-0.00025733
2021-06-10,-0.00015489
2021-06-11,-0.00078861
2021-06-12,3.852e-05
2021-06-13,-0.00056843
2021-06-14,-0.00075346
2021-06-15,-0.00035433
2021-06-16,-0.00026446
2021-06-17,-0.00065491
2021-06-18,-4.15e-06
2021-06-19,-0.00013119
2021-06-20,-0.00034055
2021-06-21,-0.0005779
2021-06-22,-0.00028781
2021-06-23,-0.00074608
2021-06-24,-0.00036216
2021-06-25,-0.00054886
2021-06-26,-0.00063277
2021-06-27,-0.00015583
2021-06-28,-0.00024109
2021-06-29,0.00010239
2021-06-30,-0.00039424
2021-07-02,-0.00083127
2021-07-03,-0.00051484
2021-07-04,-0.00033076
2021-07-05,-0.00060081
2021-07-06,-0.00038137
2021-07-07,-0.00037594
2021-07-08,-0.00081835
2021-07-09,-0.00025179
2021-07-10,-0.00037851
2021-07-11,-2.029e-05
2021-07-12,-0.0004428
2021-07-13,-0.00063472
2021-07-14,-0.00056082
2021-07-15,-0.0004667
2021-07-16,-0.00019332
2021-07-17,-0.00081708
2021-07-18,-0.00063142
2021-07-19,-0.00046972
2021-07-20,-0.00067009
2021-07-21,-0.00086365
2021-07-22,-0.0006173
2021-07-23,0.00062533
2021-07-28,-0.00027564
2021-07-29,-0.00028976
2021-07-30,-9e-06
2021-07-31,0.00020967
2021-08-01,-0.00050081
2021-08-02,-0.00011043
2021-08-03,5.886e-05
2021-08-04,0.00021103
2021-08-05,0.00040924
2021-08-06,-6.227e-05
2021-08-07,0.0003001
2021-08-08,0.00014596
2021-08-09,0.00013103
2021-08-10,0.0
2021-08-11,0.00015898
2021-08-12,-0.00012074
2021-08-13,-0.00015831
2021-08-14,0.00020348
2021-08-15,0.00058902
2021-08-16,0.00080423
2021-08-17,0.00025519
2021-08-18,0.00014274
2021-08-19,0.00023845
2021-08-20,-8.624e-05
2021-08-21,0.00034003
2021-08-22,0.00066993
2021-08-23,0.0005568
2021-08-24,0.00096676
2021-08-25,0.00034111
2021-08-26,9.882e-05
2021-08-27,0.00041377
2021-08-28,0.00059175
2021-08-29,0.00052711
2021-08-30,0.00100381
2021-08-31,0.00092605
2021-09-01,0.00054605
2021-09-02,0.00090711
2021-09-03,0.00063536
2021-09-04,0.00046807
2021-09-05,0.00079343
2021-09-06,0.00039211
2021-09-07,0.00063226
2021-09-08,0.00027513
2021-09-09,0.00046072
2021-09-10,0.00016193
2021-09-11,0.0004332
2021-09-12,0.00038494
2021-09-13,0.00075822
2021-09-14,-4.696e-05
2021-09-15,-0.00035508
2021-09-16,8.849e-05
2021-09-17,0.00023386
2021-09-18,-0.00040801
2021-09-19,8.727e-05
2021-09-20,0.00013766
2021-09-21,0.0006614
2021-09-22,-0.00041184
2021-09-23,-0.00079366
2021-09-24,-0.00028384
2021-09-25,-0.00063454
2021-09-26,-0.00028658
2021-09-27,-0.00042311
2021-09-28,-0.00047184
2021-09-29,-0.00075338
2021-09-30,-0.00053634
2021-10-01,-0.00050272
2021-10-02,-0.00048169
2021-10-03,-0.00019393
2021-10-04,-0.00034144
2021-10-05,-0.0002837
2021-10-06,0.00025043
2021-10-07,0.00064861
2021-10-08,0.00032131
2021-10-09,0.00036866
2021-10-10,0.00074549
2021-10-11,0.00027802
2021-10-12,0.0
2021-10-13,0.00042155
2021-10-14,0.00054827
2021-10-15,8.733e-05
2021-10-16,0.00081612
2021-10-17,0.00055148
2021-10-18,0.0002669
2021-10-19,0.00057271
2021-10-20,0.00103638
2021-10-21,0.00121254
2021-10-22,0.00077414
2021-10-23,0.00067146
2021-10-24,0.00070521
2021-10-25,0.00086237
2021-10-26,0.00040384
2021-10-27,0.00052542
2021-10-28,0.00080891
2021-10-29,0.00078275
2021-10-30,0.0003991
2021-10-31,0.00083938
2021-11-01,0.00077972
2021-11-02,0.00088427
2021-11-03,0.00061033
2021-11-04,0.00069
2021-11-05,0.00092719
2021-11-06,0.00066474
2021-11-07,0.00069938
2021-11-08,0.00135801
2021-11-09,0.00107195
2021-11-10,0.00065098
2021-11-11,0.00092491
2021-11-12,0.00048959
2021-11-13,0.00058972
2021-11-14,0.00086793
2021-11-15,0.00070214
2021-11-16,0.00031512
2021-11-17,0.00024062
2021-11-18,0.00082152
2021-11-19,0.00024901
2021-11-20,9.582e-05
2021-11-21,-8.54e-05
2021-11-22,0.0002964
2021-11-23,0.00041777
2021-11-24,0.00033505
2021-11-25,0.00058386
2021-11-26,0.00117993
2021-11-27,0.00014183
2021-11-28,0.00076554
2021-11-29,0.0009109
2021-11-30,0.00045249
2021-12-01,0.00023752
2021-12-02,0.0003996
2021-12-03,-0.00048089
2021-12-04,-0.00027451
2021-12-05,-0.00063223
2021-12-06,-0.00105988
2021-12-07,-0.00024431
2021-12-08,-0.00026487
2021-12-09,-1.526e-05
2021-12-10,0.0005668
2021-12-11,-0.00013378
2021-12-12,7.91e-06
2021-12-13,-0.00049278
2021-12-14,-0.00051942
2021-12-15,6.646e-05
2021-12-16,-0.00017408
2021-12-17,-0.00029433
2021-12-18,-0.00058807
2021-12-19,-0.00033631
2021-12-20,-0.00022297
2021-12-21,-0.00019037
2021-12-22,-0.0003511
2021-12-23,-0.00035064
2021-12-24,0.0
2021-12-25,-0.00016769
2021-12-26,-0.0001943
2021-12-27,0.00040217
2021-12-28,-0.00057811
2021-12-29,-0.00071536
2021-12-30,-0.00074994
2021-12-31,-5.897e-05
2022-01-01,-0.00035039
2022-01-02,-0.00010695
2022-01-03,6.042e-05
2022-01-04,-3.679e-05
2022-01-05,-0.00083185
2022-01-06,-0.00019985
2022-01-07,-5.095e-05
2022-01-08,0.00021071
2022-01-09,-0.00034144
2022-01-10,-0.00058662
2022-01-11,-0.00040635
2022-01-12,-0.00032464
2022-01-13,-0.00012128
2022-01-14,-0.00042723
2022-01-15,-0.00024431
2022-01-16,-0.00032213
2022-01-17,-0.00072227
2022-01-18,-0.00035017
2022-01-19,-0.00015117
2022-01-20,-0.00046879
2022-01-21,-0.00055371
2022-01-22,-0.00053814
2022-01-23,-0.00040486
2022-01-24,-0.00057974
2022-01-25,-0.00063247
2022-01-26,-0.00078715
2022-01-27,-0.00081418
2022-01-28,-0.00068299
2022-01-29,-0.00055329
2022-01-30,-0.00058347
2022-01-31,-0.00062281
2022-02-01,-0.00042612
2022-02-02,-0.00047672
2022-02-03,-0.00058183
2022-02-04,-0.00047287
2022-02-05,-0.0003062
2022-02-06,-0.00042815
2022-02-07,-0.000325
2022-02-08,-0.00038449
2022-02-09,-0.0003793
2022-02-10,-0.00093004
2022-02-11,-0.00021469
2022-02-12,-0.0004032
2022-02-13,-0.00042385
2022-02-14,-0.00031903
2022-02-15,-0.00012489
2022-02-16,-0.00028701
2022-02-17,-0.00065374
2022-02-18,-0.00034935
2022-02-19,-0.00052452
2022-02-20,-0.00031441
2022-02-21,-0.00071279
2022-02-22,-0.00049206
2022-02-23,-0.00038854
2022-02-24,-0.00024719
2022-02-25,-0.00037176
2022-02-26,-0.0003522
2022-02-27,-0.00074573
2022-02-28,-0.00024409
2022-03-01,-0.00034648
2022-03-02,-0.00021631
2022-03-03,-5.681e-05
2022-03-04,-0.00036081
2022-03-05,-0.00039302
2022-03-06,-0.00049313
2022-03-07,-0.00067976
2022-03-08,-0.00065719
2022-03-09,3.007e-05
2022-03-10,-0.00031434
2022-03-11,-0.00043486
2022-03-12,-0.00017734
2022-03-13,-0.00058693
2022-03-14,-0.00051385
2022-03-15,-0.00041325
2022-03-16,-0.00019265
2022-03-17,-0.00029696
2022-03-18,-0.00027769
2022-03-19,-0.00035647
2022-03-20,-0.00013319
2022-03-21,-0.00058414
2022-03-22,-0.00026712
2022-03-23,-0.00050592
2022-03-24,-0.00052809
2022-03-25,-0.00051359
2022-03-26,-0.00052623
2022-03-27,0.0
2022-03-28,0.00010554
2022-03-29,-0.00015837
2022-03-30,-0.00028865
2022-03-31,-0.00033456
2022-04-01,-0.00043223
2022-04-02,-0.00044394
2022-04-03,-0.00022212
2022-04-04,-0.00012701
2022-04-05,-0.00055028
2022-04-06,-0.00012541
2022-04-07,-0.00041429
2022-04-08,-0.00059932
2022-04-09,-0.00032929
2022-04-10,-0.00051174
2022-04-11,-0.00050463
2022-04-12,-0.00049837
2022-04-13,-0.00016769
2022-04-14,-0.00056966
2022-04-15,-0.0007384
2022-04-16,-0.00041895
2022-04-17,-0.00093854
2022-04-18,-0.00015218
2022-04-19,-0.00045281
2022-04-20,-0.00056549
2022-04-21,-0.00069331
2022-04-22,-0.0007539
2022-04-23,-0.00060123
2022-04-24,-0.0005219
2022-04-25,-0.00049677
2022-04-26,-0.00075525
2022-04-27,-0.0006585
2022-04-28,-0.00021836
2022-04-29,-0.00057408
2022-04-30,-0.00093204
2022-05-01,-0.00055995
2022-05-02,4.076e-05
2022-05-03,-0.00035144
2022-05-04,-0.00018034
2022-05-05,-0.00036622
2022-05-06,-0.00054107
2022-05-07,-0.00043725
2022-05-08,-0.00031315
2022-05-09,-0.0006577
2022-05-10,-0.00056659
2022-05-11,4.428e-05
2022-05-12,-0.00053385
2022-05-13,-0.00033894
2022-05-14,-0.00030896
2022-05-15,-0.00010512
2022-05-16,-0.00017044
2022-05-17,-0.00029684
2022-05-18,-0.00057777
2022-05-19,8.082e-05
2022-05-20,-0.00036034
2022-05-21,-0.00069894
2022-05-22,-0.00043032
2022-05-23,-0.00048228
2022-05-24,-0.00039076
2022-05-25,-0.00029255
2022-05-26,-0.00021476
2022-05-27,-9.336e-05
2022-05-28,-0.00041955
2022-05-29,-0.00057567
2022-05-30,-0.00011745
2022-05-31,-9.38e-06
2022-06-01,-0.00037168
2022-06-02,-0.00057398
2022-06-03,-0.00075686
2022-06-04,-0.00047366
2022-06-05,-0.00025318
2022-06-06,-0.00032869
2022-06-07,-0.0001896
2022-06-08,-0.00038198
2022-06-09,-0.0003689
2022-06-10,-0.0003523
2022-06-11,-0.00016248
2022-06-12,-0.00057315
2022-06-13,-6.962e-05
2022-06-14,-0.00067264
2022-06-15,-0.00072988
2022-06-16,-0.00064919
2022-06-17,-0.00035982
2022-06-18,-0.00081201
2022-06-19,-0.00082122
2022-06-20,-0.00038642
2022-06-21,-0.00039821
2022-06-22,-0.00029176
2022-06-23,-0.00048626
2022-06-24,-5.455e-05
2022-06-25,-0.00050881
2022-06-26,-0.00037406
2022-06-27,-0.00025066
2022-06-28,-0.00025882
2022-06-29,-0.00048125
2022-06-30,-0.00060736
2022-07-01,-0.00031095
2022-07-02,-0.00046865
2022-07-03,-0.00034339
2022-07-04,-0.00060548
2022-07-05,-0.00032299
2022-07-06,-0.00042244
2022-07-07,-0.00061015
2022-07-08,-0.00052127
2022-07-09,-0.00045872
2022-07-10,-0.00049033
2022-07-11,-0.0004463
2022-07-12,-0.00055391
2022-07-13,-0.00079672
2022-07-14,-0.00052847
2022-07-15,-0.00026075
2022-07-16,-0.00077263
2022-07-17,-7.823e-05
2022-07-18,-0.00053068
2022-07-19,-0.00051529
2022-07-20,1.013e-05
2022-07-21,-0.00027492
2022-07-22,-0.00047122
2022-07-23,-0.00042527
2022-07-24,-0.00031946
2022-07-25,-0.00055241
2022-07-26,-0.00069593
2022-07-27,-0.00041882
2022-07-28,-0.00035314
2022-07-29,0.00020511
2022-07-30,-0.00051391
2022-07-31,-0.00042652
2022-08-01,-0.00045955
2022-08-02,-0.00066085
2022-08-03,-0.00073643
2022-08-04,-0.00054695
2022-08-05,-0.00026318
2022-08-06,-0.00042088
2022-08-07,-0.00021737
2022-08-08,-0.00041619
2022-08-09,-0.00043192
2022-08-10,-0.00046343
2022-08-11,-0.00066256
2022-08-12,-0.00054312
2022-08-13,-0.00048244
2022-08-14,-0.00047595
2022-08-15,-0.00062183
2022-08-16,-0.00048893
2022-08-17,-0.00038374
2022-08-18,-0.00011504
2022-08-19,-0.00029278
2022-08-20,-0.00054744
2022-08-21,-0.00047642
2022-08-22,-0.00081866
2022-08-23,-0.00049704
2022-08-24,-0.0006061
2022-08-25,-0.00065165
2022-08-26,-0.00089052
2022-08-27,-0.00057562
2022-08-28,-0.00042737
2022-08-29,-0.0004812
2022-08-30,-0.00024439
2022-08-31,-0.00038791
2022-09-01,-0.00068001
2022-09-02,-0.00062868
2022-09-03,-0.00056919
2022-09-04,-0.00041049
2022-09-05,-0.00050934
2022-09-06,-0.00032326
2022-09-07,-0.00022068
2022-09-08,-0.00044265
2022-09-09,-0.00043555
2022-09-10,-0.00037005
2022-09-11,-0.00037391
2022-09-12,-0.0003814
2022-09-13,-0.00043595
2022-09-14,-3.468e-05
2022-09-15,-0.00042093
2022-09-16,-0.00049493
2022-09-17,-0.0005748
2022-09-18,-0.00058768
2022-09-19,-0.0003704
2022-09-20,-0.00050085
2022-09-21,-0.00080665
2022-09-22,-0.0004931
2022-09-23,-0.00042427
2022-09-24,-0.00062344
2022-09-25,-0.0003141
2022-09-26,-0.00050855
2022-09-27,-0.00050132
2022-09-28,-0.00023356
2022-09-29,-0.0003684
2022-09-30,-0.00054384
2022-10-01,-0.00039401
2022-10-03,-0.00027194
2022-10-04,-0.00030651
2022-10-05,-0.00042337
2022-10-06,-0.00025976
2022-10-07,-0.00049099
2022-10-08,-0.00051666
2022-10-09,-0.0004891
2022-10-10,-0.00036837
2022-10-11,-0.00027062
2022-10-12,-0.00038066
2022-10-13,-0.00036243
2022-10-14,-0.00050506
2022-10-15,-0.00042314
2022-10-16,-0.00054039
2022-10-17,-0.00037323
2022-10-18,-0.0003878
2022-10-19,-0.00044282
2022-10-20,-0.00050426
2022-10-21,-0.00059721
2022-10-22,-0.0004245
2022-10-23,-0.0004578
2022-10-24,-0.00064553
2022-10-25,-0.00052014
2022-10-26,-0.00038125
2022-10-27,-0.00047042
2022-10-28,-0.00037337
2022-10-29,-0.00058059
2022-10-30,-0.00062147
2022-10-31,-0.00056721
2022-11-01,-0.00056963
2022-11-02,-0.00051455
2022-11-03,-0.000382
2022-11-04,-0.00039572
2022-11-05,-0.00038265
2022-11-06,-0.0003888
2022-11-07,-0.00059017
2022-11-08,-0.00030239
2022-11-09,-0.00067651
2022-11-10,-0.0002494
2022-11-11,-0.00042277
2022-11-12,-0.00046295
2022-11-13,-0.00081474
2022-11-14,-0.00079506
2022-11-15,-0.0004314
2022-11-16,-0.00066703
2022-11-17,-0.00055422
2022-11-18,-0.00060993
2022-11-19,-0.00045849
2022-11-20,-0.00044845
2022-11-21,-0.00051467
2022-11-22,-0.00029679
2022-11-23,-0.00055138
2022-11-24,-0.00040123
2022-11-25,-0.00027807
2022-11-26,-0.00051706
2022-11-27,-0.00035953
2022-11-28,-0.00055768
2022-11-29,-0.00057084
2022-11-30,-0.00063524
2022-12-01,-0.00035168
2022-12-02,-0.0005233
2022-12-03,-0.00040984
2022-12-04,-0.00044175
2022-12-05,-0.00044234
2022-12-06,-0.00056847
2022-12-07,-0.00044508
2022-12-08,-0.0005067
2022-12-09,-0.00047191
2022-12-10,-0.00036594
2022-12-11,-0.00044058
2022-12-12,-0.00048731
2022-12-13,-3.41e-05
2022-12-14,-0.00025102
2022-12-15,-0.00038385
2022-12-16,-0.00044189
2022-12-17,-0.00046202
2022-12-18,-0.00051896
2022-12-19,-0.00058281
2022-12-20,-0.00054871
2022-12-21,-0.00029199
2022-12-22,-0.00033902
2022-12-23,-0.00023447
2022-12-24,-0.00042082
2022-12-25,-0.00047503
2022-12-26,-0.00046238
2022-12-27,-0.00050383
2022-12-28,-0.00052774
2022-12-29,-0.00026125
2022-12-30,-0.0005541
2022-12-31,-0.00038472
2023-01-01,-0.00046526
2023-01-02,-0.00045851
2023-01-03,-0.0003826
2023-01-04,-0.00044398
2023-01-05,-0.00038014
2023-01-06,-0.00041878
2023-01-07,-0.00046924
2023-01-08,-0.00016362
2023-01-09,-0.00052768
2023-01-10,-0.00060616
2023-01-11,-0.00037396
2023-01-12,-0.00042504
2023-01-13,-0.00032311
2023-01-14,0.00050018
2023-01-15,0.0004321
2023-01-16,0.00018024
2023-01-17,-9.632e-05
2023-01-18,0.00024066
2023-01-19,-0.00015372
2023-01-20,-0.00018123
2023-01-21,1.66e-06
2023-01-22,-0.00015162
2023-01-23,-0.00013301
2023-01-24,-0.00020021
2023-01-25,3.066e-05
2023-01-26,-0.0004
2023-01-27,-0.00021821
2023-01-28,-0.00037403
2023-01-29,-6.088e-05
2023-01-30,-0.00028543
2023-01-31,-0.00027042
2023-02-01,7.461e-05
2023-02-02,0.00015031
2023-02-03,-0.00021268
2023-02-04,-0.0001923
2023-02-05,-0.00022097
2023-02-06,-0.00017885
2023-02-07,-0.00041994
2023-02-08,-0.00028118
2023-02-09,-0.00011797
2023-02-10,-0.00045775
2023-02-11,-0.00042445
2023-02-12,-0.00040827
2023-02-13,-0.00042496
2023-02-14,-0.00053889
2023-02-15,0.00041635
2023-02-16,0.00059728
2023-02-17,0.00041883
2023-02-18,0.00015971
2023-02-19,-0.00026592
2023-02-20,0.00033844
2023-02-21,-0.00012302
2023-02-22,-0.00048081
2023-02-23,-0.00044382
2023-02-25,-0.00050283
2023-02-26,-0.00037447
2023-02-27,-0.00075102
2023-02-28,-0.00053433
2023-03-01,-0.00046108
2023-03-02,-0.00033942
