target	scene_id	viewpoint	kind	correctness	correctness_run2	reproducibility	status_1	output_1	status_2	output_2	expected	detail_1	provenance_1	choose	settings_1	types_1	types_in	types_added	requests
opp_jxm35_lob	p1-merge-by-time	P0-1	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""book_snapshot"", 1700092800000000000], [""trade"", 1700179200000000000], [""book_delta"", 1700265600000000000], [""book_snapshot"", 1700352000000000000], [""trade"", 1700438400000000000]]}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 [] は 0 種で、この場面の最低 2 種に足りない(同じ実行の p3 の採点: p3-trade: 対応なし / p3-book_snapshot: 対応なし / p3-book_delta: 対応なし / p3-bar: 対応なし / p3-funding: 対応なし / p3-liquidation: 対応なし)	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p1-one-call-per-event	P0-1	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""observed_ts_ns"": [1700092800000000000, 1700179200000000000, 1700265600000000000, 1700352000000000000, 1700438400000000000]}"	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p1-typed-events	P0-1	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""sequence"": [[""trade"", 1700092800000000000], [""book_snapshot"", 1700179200000000000]]}"	型の選び方(runner、第 r8-1 回): 設定つき対象の持つ型 [] は 0 種で、この場面の最低 2 種に足りない(同じ実行の p3 の採点: p3-trade: 対応なし / p3-book_snapshot: 対応なし / p3-book_delta: 対応なし / p3-bar: 対応なし / p3-funding: 対応なし / p3-liquidation: 対応なし)	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-iso-utc	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	1704067200123456789	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-iso-offset	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	1704067200123456789	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-event-time-exact	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""observed_ts_ns"": [1700006400123456789]}"	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-one-ns-apart	P0-2	capability	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""observed_ts_ns"": [1700006400000000000, 1700006400000000001]}"	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-s-text	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200123456789}"	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-s-text-subns	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": ""無い(入力が持つ値にナノ秒より細かい端数がある。どの整数も入力と違う時刻)""}"	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
opp_jxm35_lob	p2-s-int	P0-2	value	対応なし	対応なし	2 回の実行で同じ	not_supported	null	not_supported	null	"{""int64_ns"": 1704067200000000000}"	この道具のうちこの環境で構築できたのは価格の段の待ち行列(Limit・OrderBookEntry・Order)だけで、照合の核 OrderBook.cpp は spdlog が無く構築できない(導入の記録)。構築できた部分にも、相場の事象を受ける口・事象ごとに戦略を呼ぶ口・通知・時計・遅延・費用・口座が無い。試したこと: c104_driver(rc=0) -> 当方を置く前の先行注文量(GetOrderQuantity)=50 | 当方を置く前の先行注文量(GetOrderQuantity)=80 | 当方を置いた後の合計=90  本数(GetOrderCount)=3 | queuePosition=0 orderId=1 qty=50 px=10000 user=ahead_A | queuePosition=1 orderId=2 qty=30 px=10000 user=ahead_B | queuePosition=2 orderId=3 qty=10 px=10000 user=mine | RemoveOrder(id=1) ok=1  残り合計=40 | queuePosition=0 orderId=2 qty=30 user=ahead_B | queuePosition=1 orderId=3 qty=10 user=mine	null	{}	[]	null	[]	[]	null
