date,open,high,low,close,volume
2005-01-03,3000.0,3045.820888086697,2997.3347001602665,3040.9396318416448,8117.575814972703
2005-01-04,3043.0723021042877,3045.043519836957,3005.9067922202617,3009.2339258124416,25568.90786192849
2005-01-05,3010.9623330882264,3023.4095289562415,3009.4169547095476,3015.5282263780737,17113.584494991082
2005-01-06,3011.994903221043,3030.120651786862,3000.212244634773,3019.9893014190557,21640.698756362486
2005-01-07,3015.5786434920265,3035.6339793234183,3010.3393447961034,3026.1465564893256,25092.12246805052
2005-01-10,3024.3587026905807,3060.2005682634417,3019.814072050742,3057.3506179244146,13047.834482856011
2005-01-11,3062.9569278935924,3066.7248472948436,3035.764902152853,3039.2395190546526,21382.78622384403
2005-01-12,3035.284021824775,3043.333195379738,2995.4233138578484,3007.423668893411,25167.19964143352
2005-01-13,3008.1462341271586,3020.6080901036935,3000.105406781608,3013.2724689835977,20978.38023446253
2005-01-14,3012.9428736527793,3041.102082032873,3002.552131068629,3038.396159958968,26599.11577743527
2005-01-17,3044.007661411708,3055.6195889678584,3038.5030805984193,3042.905760275904,17004.974824582154
2005-01-18,3041.758713339988,3044.9687880463134,3005.281515332247,3011.075289930597,31912.74718273538
2005-01-19,3018.754680836721,3050.9827432424145,3015.7105111442606,3040.6412430691785,6927.6653041101545
2005-01-20,3041.6652978174093,3048.6918580733472,3030.465218753087,3040.4680949110907,12374.839243989672
2005-01-21,3042.1701050094894,3049.273027905509,3021.8876566985887,3026.7107854794417,43472.84136791626
2005-01-24,3026.9373687629727,3033.5877258591645,2990.60597596363,2998.29115451228,43320.94209257485
2005-01-25,2997.4591277598247,3004.8899186387243,2975.9257797299497,2986.1478008784075,21160.53062201408
2005-01-26,2982.113369168561,2988.6882794626954,2909.971644013554,2917.020563967484,34168.17206311308
2005-01-27,2922.3285924875927,2925.4585912429693,2873.52949677451,2878.7841739938685,31488.507903689
2005-01-28,2881.041714425794,2885.7684670113376,2854.4181988863265,2858.9337588507397,19510.76005025719
2005-01-31,2854.173025939492,2891.6757172707125,2849.3983247183564,2884.1398860723307,17019.768258059405
2005-02-01,2890.5347409001215,2908.1991883413393,2887.320937519203,2902.5904978808317,15875.19057186818
2005-02-02,2902.9374013598203,2910.3987936159965,2856.2324174224914,2864.0765341703773,31741.290890195687
2005-02-03,2864.3090640867595,2890.3624390348245,2859.5213723489783,2885.24750741197,124067.42164381935
2005-02-04,2879.8904152909754,2885.517828852008,2861.9820315187753,2873.080677264037,8804.782734915494
2005-02-07,2872.7990640766284,2900.4206723184857,2868.5783376070344,2889.8342513328057,8179.4789593761625
2005-02-08,2887.857404278605,2894.6717183373994,2872.8395327937737,2878.2908230120647,29529.783412598565
2005-02-09,2876.2489579386342,2883.0754802153047,2827.7326999006846,2835.465184823423,20646.115436915446
2005-02-10,2831.2022097828135,2841.7506183856804,2785.203931131665,2788.720887440452,36800.865124145676
2005-02-11,2788.0295468510067,2792.562409483936,2759.872237532759,2770.904996284758,23073.55035385741
2005-02-14,2760.6491095150895,2765.370730410337,2749.436806035304,2755.637697064011,9041.670764946153
2005-02-15,2759.972205101348,2779.2941267113033,2755.85436400423,2771.2712353757565,30598.92001846965
2005-02-16,2768.8925049277964,2774.6271391920122,2757.7456982598146,2762.061832801492,8604.013571309079
2005-02-17,2761.8297947152932,2767.796982457624,2747.153777372995,2751.7539443983214,29323.163245200918
2005-02-18,2754.61029377045,2782.3441972369574,2746.088492663457,2771.610645364801,17370.361628236384
2005-02-21,2774.134841853194,2796.356185574788,2767.4578594858576,2789.1910179554097,20696.861125923133
2005-02-22,2792.0633777066196,2798.2587337749937,2728.1444276592415,2735.2193963374557,12643.803634652153
2005-02-23,2729.2816547503476,2738.9506425484938,2686.8521300071943,2697.63744851446,25792.8406021859
2005-02-24,2696.1275867717177,2703.275214091399,2686.625241513545,2695.95079021498,26711.547007877776
2005-02-25,2701.0944176614335,2702.4855166131197,2684.2646802811378,2688.757319580822,24457.900614186885
2005-02-28,2687.7037307495652,2697.780444004581,2667.6112227870217,2670.71069829158,11789.485475415646
2005-03-01,2673.268798992388,2682.390017431711,2639.9347868410605,2649.3583174715695,41262.62026340263
2005-03-02,2650.260526438479,2660.5214592658513,2644.9602642591144,2652.715773252334,17617.17409662476
2005-03-03,2647.8978389361937,2656.0163915057915,2623.580317981402,2631.6440254407958,8807.256156123649
2005-03-04,2634.301905389228,2664.5637287241375,2627.869829204864,2661.369509042449,44598.44324126417
2005-03-07,2665.117452214384,2666.8743761856667,2636.986276109043,2645.090786595525,25332.291431165668
2005-03-08,2644.5939896658547,2647.670678130481,2635.391665168173,2646.2981309531788,31748.10414602427
2005-03-09,2642.951173278381,2650.5489355890727,2623.2726970298936,2626.3507638790998,24825.40578735355
2005-03-10,2624.302659142661,2630.6550012359044,2605.726843452957,2608.656747635126,21248.87571285878
2005-03-11,2610.522328094798,2614.026064454651,2576.558142763455,2583.8325500768537,49626.06248625481
2005-03-14,2583.350681588431,2590.1765887476076,2577.6466801584465,2585.0380548456756,7875.736363183141
2005-03-15,2584.2089433529686,2608.6097394979133,2575.4620426628408,2603.929545426082,22289.091760042793
2005-03-16,2606.6674824308875,2611.0731110183715,2594.3007389710965,2599.604654256417,10699.542005867
2005-03-17,2601.274226357864,2611.4260644675014,2579.4586733759566,2589.405416287878,23876.521199645736
2005-03-18,2590.4346263210955,2602.4151703874677,2583.77390336362,2596.528705663916,31409.254017249055
2005-03-21,2593.1825580809677,2623.6896270566153,2583.6589842756935,2613.4021033211543,39613.730558098105
2005-03-22,2615.662006552105,2632.5628238312797,2608.4565904050987,2630.1285090584015,14671.886672306282
2005-03-23,2631.9997447169076,2639.647988433245,2623.5840115526394,2636.2300485061833,18476.18851518343
2005-03-24,2638.536005819396,2665.0902059138825,2636.5278945735213,2658.359747172631,8491.949398809938
2005-03-25,2657.295854608193,2662.0153647459006,2638.1799448801817,2648.0085083208146,13223.791945782928
2005-03-28,2645.6127849470467,2666.7558251448363,2643.34717881912,2662.0111073486796,31844.228921392707
2005-03-29,2661.7433544788696,2671.053675266718,2659.0006693878213,2661.1255803289737,11033.74134276207
2005-03-30,2660.8730078920653,2677.7368206789,2650.687612000987,2668.6979628384806,33394.508912881836
2005-03-31,2666.7659758600466,2704.393501297572,2658.5157078748716,2700.7593792982643,7804.882767965543
2005-04-01,2699.529017863651,2708.4598740434603,2682.471256049026,2684.7204047977784,26110.684638784107
2005-04-04,2684.126435229204,2730.514767758734,2677.560690016461,2727.6625891918793,20980.676621010854
2005-04-05,2731.534042502386,2741.1108342875937,2723.906760151719,2739.592113087712,35531.89970858964
2005-04-06,2742.0562739646257,2774.6282096914597,2736.9468755920593,2765.5987981546004,18759.21566735296
2005-04-07,2762.341449046488,2782.294918072239,2755.360290112895,2773.574288651098,21592.726243399233
2005-04-08,2772.011282752175,2776.1253797632917,2759.432859741871,2768.554833091382,13165.22593500925
2005-04-11,2766.21527599222,2821.479935225046,2758.0602249262065,2811.8305447909775,46430.79432407092
2005-04-12,2811.405088237524,2882.494377931898,2806.2695714948013,2879.131191485305,33862.39294761872
2005-04-13,2879.202003889001,2916.287416011808,2868.6535004618604,2909.870408045558,31357.58503372038
2005-04-14,2916.3062475832267,2920.7686253012876,2912.2295077710082,2918.0510143374177,30032.821575015816
2005-04-15,2922.3176333167135,2947.555714886463,2914.1699063680135,2945.458738468802,30974.487536643515
