scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
v1-split-utc	C3-1	値	結果なし	adapter: calendar_split: 当たりは docs の文だけ(docs/introduction.md・backtesting.md)。Train / Val / OOS を日付で切る関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'train.?val|val_end|holdout|out.?of.?sample' <venvs>/item_1/_dl/c3 → 2 ファイル(docs/introduction.md docs/backtesting.md)	-	結果なし	adapter: calendar_split: 当たりは docs の文だけ(docs/introduction.md・backtesting.md)。Train / Val / OOS を日付で切る関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'train.?val|val_end|holdout|out.?of.?sample' <venvs>/item_1/_dl/c3 → 2 ファイル(docs/introduction.md docs/backtesting.md)	-	結果なし	0.001	0.001
v1-split-jst	C3-1	値	結果なし	adapter: calendar_split: 当たりは docs の文だけ(docs/introduction.md・backtesting.md)。Train / Val / OOS を日付で切る関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'train.?val|val_end|holdout|out.?of.?sample' <venvs>/item_1/_dl/c3 → 2 ファイル(docs/introduction.md docs/backtesting.md)	-	結果なし	adapter: calendar_split: 当たりは docs の文だけ(docs/introduction.md・backtesting.md)。Train / Val / OOS を日付で切る関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'train.?val|val_end|holdout|out.?of.?sample' <venvs>/item_1/_dl/c3 → 2 ファイル(docs/introduction.md docs/backtesting.md)	-	結果なし	0.001	0.001
v1-wf-rolling	C3-1	値	結果なし	adapter: walk_forward: sysquant/fitting_dates.py の generate_fitting_dates(57 行)は期間の区切りが interval_frequency(既定 12M)、転がる窓の長さがrollyears(整数の年、60 行)で、日単位の学習の窓を渡せない。当たりのほかは account_curve の rolling の統計。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'walk.?forward|rolling.?window|expanding.?window|fitting.?dates' <venvs>/item_1/_dl/c3 → 14 ファイル(systems/accounts/curves/account_curve.py sysproduction/data/risk.py sysquant/fitting_dates.py sysquant/optimisation/portfolio_optimiser.py)	-	結果なし	adapter: walk_forward: sysquant/fitting_dates.py の generate_fitting_dates(57 行)は期間の区切りが interval_frequency(既定 12M)、転がる窓の長さがrollyears(整数の年、60 行)で、日単位の学習の窓を渡せない。当たりのほかは account_curve の rolling の統計。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'walk.?forward|rolling.?window|expanding.?window|fitting.?dates' <venvs>/item_1/_dl/c3 → 14 ファイル(systems/accounts/curves/account_curve.py sysproduction/data/risk.py sysquant/fitting_dates.py sysquant/optimisation/portfolio_optimiser.py)	-	結果なし	0.001	0.001
v1-wf-equal	C3-1	値	結果なし	adapter: walk_forward: sysquant/fitting_dates.py の generate_fitting_dates(57 行)は期間の区切りが interval_frequency(既定 12M)、転がる窓の長さがrollyears(整数の年、60 行)で、日単位の学習の窓を渡せない。当たりのほかは account_curve の rolling の統計。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'walk.?forward|rolling.?window|expanding.?window|fitting.?dates' <venvs>/item_1/_dl/c3 → 14 ファイル(systems/accounts/curves/account_curve.py sysproduction/data/risk.py sysquant/fitting_dates.py sysquant/optimisation/portfolio_optimiser.py)	-	結果なし	adapter: walk_forward: sysquant/fitting_dates.py の generate_fitting_dates(57 行)は期間の区切りが interval_frequency(既定 12M)、転がる窓の長さがrollyears(整数の年、60 行)で、日単位の学習の窓を渡せない。当たりのほかは account_curve の rolling の統計。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'walk.?forward|rolling.?window|expanding.?window|fitting.?dates' <venvs>/item_1/_dl/c3 → 14 ファイル(systems/accounts/curves/account_curve.py sysproduction/data/risk.py sysquant/fitting_dates.py sysquant/optimisation/portfolio_optimiser.py)	-	結果なし	0.001	0.001
a1-wf-fit-eval	C3-1	能力	結果なし	adapter: walk_forward_eval: sysquant/fitting_dates.py の generate_fitting_dates(57 行)は期間の区切りが interval_frequency(既定 12M)、転がる窓の長さがrollyears(整数の年、60 行)で、日単位の学習の窓を渡せない。当たりのほかは account_curve の rolling の統計。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'walk.?forward|rolling.?window|expanding.?window|fitting.?dates' <venvs>/item_1/_dl/c3 → 14 ファイル(systems/accounts/curves/account_curve.py sysproduction/data/risk.py sysquant/fitting_dates.py sysquant/optimisation/portfolio_optimiser.py)	-	結果なし	adapter: walk_forward_eval: sysquant/fitting_dates.py の generate_fitting_dates(57 行)は期間の区切りが interval_frequency(既定 12M)、転がる窓の長さがrollyears(整数の年、60 行)で、日単位の学習の窓を渡せない。当たりのほかは account_curve の rolling の統計。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'walk.?forward|rolling.?window|expanding.?window|fitting.?dates' <venvs>/item_1/_dl/c3 → 14 ファイル(systems/accounts/curves/account_curve.py sysproduction/data/risk.py sysquant/fitting_dates.py sysquant/optimisation/portfolio_optimiser.py)	-	結果なし	0.001	0.001
v2-purge-embargo	C3-2	値	結果なし	adapter: purged_split: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'purg(e|ing)|embargo' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: purged_split: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'purg(e|ing)|embargo' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v2-cpcv-split	C3-2	値	結果なし	adapter: cpcv: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'cpcv|combinatorial' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: cpcv: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'cpcv|combinatorial' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
a2-cpcv-paths	C3-2	能力	結果なし	adapter: cpcv_paths: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'cpcv|combinatorial' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: cpcv_paths: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'cpcv|combinatorial' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v3-block-bootstrap	C3-3	値	結果なし	adapter: block_bootstrap: bootstrap の当たりは sysquant/optimisation の重みの推定(SR_adjustment.py・full_handcrafting.py)で、系列の平均の信頼区間をブロックの再抽出で出す口ではない。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'bootstrap' <venvs>/item_1/_dl/c3 → 5 ファイル(systems/forecast_combine.py CHANGELOG.md sysquant/optimisation/SR_adjustment.py sysquant/optimisation/full_handcrafting.py)	-	結果なし	adapter: block_bootstrap: bootstrap の当たりは sysquant/optimisation の重みの推定(SR_adjustment.py・full_handcrafting.py)で、系列の平均の信頼区間をブロックの再抽出で出す口ではない。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'bootstrap' <venvs>/item_1/_dl/c3 → 5 ファイル(systems/forecast_combine.py CHANGELOG.md sysquant/optimisation/SR_adjustment.py sysquant/optimisation/full_handcrafting.py)	-	結果なし	0.001	0.001
v4-mde-two-sided	C3-4	値	結果なし	adapter: mde: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: mde: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v4-mde-one-sided	C3-4	値	結果なし	adapter: mde: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: mde: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v4-verdict	C3-4	値	結果なし	adapter: verdict: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: verdict: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
a4-no-mde-no-negative	C3-4	能力	結果なし	adapter: verdict: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: verdict: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'minimum.?detectable|\bmde\b|statistical.?power' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v5-dsr	C3-5	値	結果なし	adapter: dsr: 当たり(optimised_positions_stage.py)は別の語で、deflated Sharpe の関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'deflated' <venvs>/item_1/_dl/c3 → 1 ファイル(systems/provided/dynamic_small_system_optimise/optimised_positions_stage.py)	-	結果なし	adapter: dsr: 当たり(optimised_positions_stage.py)は別の語で、deflated Sharpe の関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'deflated' <venvs>/item_1/_dl/c3 → 1 ファイル(systems/provided/dynamic_small_system_optimise/optimised_positions_stage.py)	-	結果なし	0.001	0.001
v5-dsr-returns	C3-5	値	結果なし	adapter: dsr_returns: 当たり(optimised_positions_stage.py)は別の語で、deflated Sharpe の関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'deflated' <venvs>/item_1/_dl/c3 → 1 ファイル(systems/provided/dynamic_small_system_optimise/optimised_positions_stage.py)	-	結果なし	adapter: dsr_returns: 当たり(optimised_positions_stage.py)は別の語で、deflated Sharpe の関数が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'deflated' <venvs>/item_1/_dl/c3 → 1 ファイル(systems/provided/dynamic_small_system_optimise/optimised_positions_stage.py)	-	結果なし	0.001	0.001
v5-pbo	C3-5	値	結果なし	adapter: pbo: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE '\bpbo\b|backtest.?overfitting' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: pbo: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE '\bpbo\b|backtest.?overfitting' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v6-iter-count	C3-6	値	結果なし	adapter: iter_ledger: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'n_trials|num_trials|trial.?count' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: iter_ledger: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'n_trials|num_trials|trial.?count' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v6-iter-dsr	C3-6	値	結果なし	adapter: iter_dsr: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'n_trials|num_trials|trial.?count' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: iter_dsr: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'n_trials|num_trials|trial.?count' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
a6-sealed-env	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.002	0.002
a6-sealed-approval	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.002	0.001
a6-sealed-token	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.002
a6-sealed-audit	C3-6	能力	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: sealed_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.002
a6-sealed-bypass	C3-6	能力	結果なし	adapter: data_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	adapter: data_read: 口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'unseal|sealed' <venvs>/item_1/_dl/c3 → 0 ファイル	-	結果なし	0.001	0.001
v7-data-sha256	C3-7	値	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
v7-seed	C3-7	値	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
v7-config	C3-7	値	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
v7-git-sha	C3-7	値	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
a7-diff-hash	C3-7	能力	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
a7-version	C3-7	能力	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
v8-run-id	C3-8	値	結果なし	adapter: run_ids: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	adapter: run_ids: 当たりは本番の工程の制御(process_control.py)の識別子で、バックテストの実行の記録(git・データの sha256・種)の口が無い。PySystemtrade は先物の系統的な売買の枠組み(予測値 → 建玉 → 口座の曲線)。 探した方法: grep -rliE 'run_id|sha256|git.?(sha|commit)|provenance' <venvs>/item_1/_dl/c3 → 3 ファイル(sysobjects/production/process_control.py docs/production.md CONTRIBUTING.md)	-	結果なし	0.001	0.001
