ts,open,high,low,close,volume
2026-08-05 04:04:00+00:00,168.03,168.03,168.03,168.03,119.0
2026-08-05 04:07:00+00:00,168.03,168.03,167.99,167.99,1327.034562
2026-08-05 04:08:00+00:00,168.01,168.01,168.01,168.01,4.104
2026-08-05 04:11:00+00:00,168.03,168.03,168.03,168.03,117.793
2026-08-05 04:12:00+00:00,168.01,168.01,168.01,168.01,0.1
2026-08-05 04:15:00+00:00,167.94,167.99,167.94,167.99,191.998
2026-08-05 04:21:00+00:00,168.01,168.01,168.0,168.0,862.703
2026-08-05 04:25:00+00:00,167.87,167.88,167.87,167.88,100.0
2026-08-05 04:27:00+00:00,168.01,168.01,168.01,168.01,75.323
2026-08-05 04:28:00+00:00,168.0,168.0,167.98,167.98,480.84
2026-08-05 04:31:00+00:00,168.11,168.11,168.11,168.11,4.0
2026-08-05 04:34:00+00:00,168.12,168.12,168.12,168.12,59.009
2026-08-05 04:35:00+00:00,168.12,168.12,168.12,168.12,42.808
2026-08-05 04:39:00+00:00,168.06,168.06,168.05,168.05,59.994
2026-08-05 04:40:00+00:00,168.07,168.09,167.9,168.09,1049.314
2026-08-05 04:41:00+00:00,168.07,168.07,168.07,168.07,127.267
2026-08-05 04:42:00+00:00,168.09,168.13,168.09,168.13,118.912
2026-08-05 04:46:00+00:00,168.14,168.17,168.03,168.07,464.903635
2026-08-05 04:47:00+00:00,168.07,168.22,168.04,168.06,1897.35936
2026-08-05 04:48:00+00:00,168.06,168.13,168.06,168.13,182.422836
2026-08-05 04:49:00+00:00,168.22,168.22,168.08,168.1,275.362719
2026-08-05 04:50:00+00:00,168.12,168.22,168.12,168.22,718.65
2026-08-05 04:51:00+00:00,168.28,168.28,168.09,168.09,17.142000000000003
2026-08-05 04:52:00+00:00,168.09,168.09,168.09,168.09,21.001
2026-08-05 04:53:00+00:00,168.09,168.09,168.09,168.09,60.092659999999995
2026-08-05 04:54:00+00:00,168.1,168.11,168.1,168.11,81.47800000000001
2026-08-05 04:56:00+00:00,168.23,168.23,168.11,168.11,144.864
2026-08-05 04:59:00+00:00,168.3,168.3,168.28,168.28,59.328
2026-08-05 05:03:00+00:00,168.23,168.23,168.21,168.21,1685.0
2026-08-05 05:08:00+00:00,168.45,168.45,168.45,168.45,299.97
2026-08-05 05:13:00+00:00,168.41,168.41,168.41,168.41,19.503953
2026-08-05 05:14:00+00:00,168.47,168.47,168.47,168.47,51.994
2026-08-05 05:18:00+00:00,168.47,168.47,168.47,168.47,70.7
2026-08-05 05:25:00+00:00,168.61,168.61,168.61,168.61,21.9704
2026-08-05 05:26:00+00:00,168.83,168.83,168.83,168.83,45.020099
2026-08-05 05:30:00+00:00,168.81,168.81,168.8,168.8,11.598
2026-08-05 05:34:00+00:00,168.71,168.71,168.71,168.71,1.101
2026-08-05 05:35:00+00:00,168.68,168.68,168.68,168.68,438.197
2026-08-05 05:43:00+00:00,168.63,168.63,168.62,168.62,47.695
2026-08-05 05:44:00+00:00,168.6,168.68,168.6,168.68,690.133
2026-08-05 05:45:00+00:00,168.68,168.72,168.68,168.72,127.025
2026-08-05 05:54:00+00:00,168.72,168.72,168.72,168.72,1.0
2026-08-05 05:56:00+00:00,168.63,168.69,168.63,168.69,303.977
2026-08-05 05:58:00+00:00,168.68,168.68,168.68,168.68,500.005
2026-08-05 05:59:00+00:00,168.67,168.68,168.67,168.68,807.119
2026-08-05 06:02:00+00:00,168.64,168.64,168.57,168.57,30.561
2026-08-05 06:03:00+00:00,168.57,168.57,168.57,168.57,80.0
2026-08-05 06:04:00+00:00,168.51,168.51,168.51,168.51,10.0
2026-08-05 06:08:00+00:00,168.51,168.51,168.48,168.48,53.0
2026-08-05 06:46:00+00:00,168.67,168.68,168.63,168.63,1777.0
2026-08-05 07:01:00+00:00,168.58,168.58,168.57,168.57,100.09889899999999
2026-08-05 07:19:00+00:00,168.2,168.2,168.2,168.2,1.0
2026-08-05 07:20:00+00:00,168.05,168.05,168.0,168.0,463.687
2026-08-05 07:23:00+00:00,167.75,167.81,167.5,167.51,10690.0
2026-08-05 07:24:00+00:00,167.88,167.9,167.88,167.9,248.764
2026-08-05 07:26:00+00:00,167.85,167.85,167.85,167.85,71.0
2026-08-05 07:28:00+00:00,167.88,167.88,167.88,167.88,178.546
2026-08-05 07:30:00+00:00,167.75,167.88,167.74,167.88,900.306315
2026-08-05 07:35:00+00:00,167.86,167.88,167.86,167.88,969.0447439999999
2026-08-05 07:36:00+00:00,167.88,167.88,167.83,167.84,3136.62774
2026-08-05 07:37:00+00:00,167.84,167.84,167.84,167.84,54.70231
2026-08-05 07:42:00+00:00,168.08,168.08,168.08,168.08,208.0
2026-08-05 07:46:00+00:00,168.09,168.09,168.09,168.09,100.0
2026-08-05 07:48:00+00:00,167.92,167.92,167.92,167.92,21.55204
2026-08-05 07:50:00+00:00,168.08,168.08,168.08,168.08,100.0
2026-08-05 07:51:00+00:00,168.05,168.05,167.92,167.92,20.589
2026-08-05 07:52:00+00:00,167.85,168.09,167.85,168.09,65.16328
2026-08-05 07:54:00+00:00,167.98,167.98,167.98,167.98,228.0
2026-08-05 08:34:00+00:00,168.38,168.38,168.38,168.38,38.0
2026-08-05 08:37:00+00:00,168.23,168.23,168.23,168.23,59.3
2026-08-05 08:40:00+00:00,168.39,168.39,168.39,168.39,2974.0
2026-08-05 08:45:00+00:00,168.2,168.2,168.2,168.2,209.979
2026-08-05 08:55:00+00:00,168.25,168.25,168.25,168.25,6.087
2026-08-05 08:56:00+00:00,168.25,168.26,168.25,168.26,124.008
2026-08-05 08:59:00+00:00,168.25,168.25,168.25,168.25,180.0
2026-08-05 09:02:00+00:00,168.2,168.2,168.2,168.2,100.0
2026-08-05 09:03:00+00:00,168.2,168.2,168.2,168.2,1.0
2026-08-05 09:04:00+00:00,168.2,168.2,168.2,168.2,173.954
2026-08-05 09:06:00+00:00,168.28,168.28,168.28,168.28,100.0
2026-08-05 09:11:00+00:00,168.31,168.31,168.31,168.31,10.0
2026-08-05 09:22:00+00:00,168.33,168.33,168.33,168.33,116.3
2026-08-05 09:27:00+00:00,168.2,168.2,168.2,168.2,101.652
2026-08-05 09:32:00+00:00,168.23,168.23,168.23,168.23,80.0
2026-08-05 09:36:00+00:00,168.26,168.26,168.19,168.19,214.79999999999998
2026-08-05 09:37:00+00:00,168.19,168.2,168.19,168.2,80.967817
2026-08-05 09:44:00+00:00,168.14,168.14,168.13,168.13,599.94
2026-08-05 09:47:00+00:00,168.03,168.03,168.03,168.03,16.30662
2026-08-05 09:56:00+00:00,168.07,168.07,168.07,168.07,25.931
2026-08-05 10:00:00+00:00,167.98,167.98,167.98,167.98,2974.0
2026-08-05 10:10:00+00:00,167.79,167.79,167.79,167.79,6.022
2026-08-05 10:11:00+00:00,167.5,167.5,167.5,167.5,18.873777
2026-08-05 10:12:00+00:00,167.65,167.65,167.5,167.5,20.224999999999998
2026-08-05 10:14:00+00:00,167.7,167.7,167.7,167.7,180.896
2026-08-05 10:23:00+00:00,167.59,167.59,167.59,167.59,2.0
2026-08-05 10:25:00+00:00,167.63,167.63,167.63,167.63,12531.211596
2026-08-05 10:27:00+00:00,167.79,167.79,167.79,167.79,101.0
2026-08-05 10:34:00+00:00,167.7,167.7,167.7,167.7,100.0
2026-08-05 10:36:00+00:00,167.8,167.8,167.8,167.8,97.1
2026-08-05 10:43:00+00:00,167.8,167.8,167.8,167.8,298.0
2026-08-05 10:52:00+00:00,167.6,167.6,167.6,167.6,119.1
2026-08-05 10:56:00+00:00,167.5,167.58,167.5,167.58,398.5
2026-08-05 10:57:00+00:00,167.56,167.56,167.56,167.56,50.0
2026-08-05 10:58:00+00:00,167.56,167.56,167.56,167.56,10.0
2026-08-05 11:03:00+00:00,167.56,167.56,167.56,167.56,2390.0
2026-08-05 11:04:00+00:00,167.45,167.45,167.45,167.45,299.97
2026-08-05 11:05:00+00:00,167.51,167.51,167.51,167.51,236.0
2026-08-05 11:11:00+00:00,167.43,167.43,167.38,167.38,320.0
2026-08-05 11:13:00+00:00,167.3,167.3,167.21,167.21,151.0
2026-08-05 11:14:00+00:00,167.31,167.31,167.31,167.31,4.2010000000000005
2026-08-05 11:15:00+00:00,167.31,167.31,167.3,167.3,437.759
2026-08-05 11:16:00+00:00,167.3,167.3,167.3,167.3,10.0
2026-08-05 11:19:00+00:00,167.29,167.29,167.29,167.29,630.0
2026-08-05 11:21:00+00:00,167.19,167.19,167.19,167.19,100.0
2026-08-05 11:27:00+00:00,167.19,167.19,167.19,167.19,550.0
2026-08-05 11:28:00+00:00,167.17,167.17,167.17,167.17,5.98
2026-08-05 11:30:00+00:00,167.2,167.2,167.16,167.16,479.0
2026-08-05 11:31:00+00:00,167.16,167.18,167.16,167.18,299.1
2026-08-05 11:34:00+00:00,167.31,167.31,167.31,167.31,179.0
2026-08-05 11:38:00+00:00,167.16,167.16,167.16,167.16,15.9
2026-08-05 11:41:00+00:00,167.3,167.3,167.3,167.3,7.0
2026-08-05 11:46:00+00:00,167.24,167.24,167.24,167.24,1195.9
2026-08-05 11:47:00+00:00,167.06,167.06,167.06,167.06,24.05636
2026-08-05 11:53:00+00:00,167.2,167.2,167.2,167.2,453.024
2026-08-05 11:56:00+00:00,167.06,167.06,167.06,167.06,40.626856000000004
2026-08-05 11:57:00+00:00,167.05,167.05,167.05,167.05,16.63757
2026-08-05 12:01:00+00:00,167.09,167.09,167.09,167.09,37.37612
2026-08-05 12:02:00+00:00,167.07,167.07,167.06,167.06,41.3306
2026-08-05 12:03:00+00:00,167.07,167.13,167.07,167.09,151.86935499999998
2026-08-05 12:04:00+00:00,167.09,167.15,167.08,167.08,580.07861
2026-08-05 12:07:00+00:00,167.08,167.13,167.08,167.13,21.1941
2026-08-05 12:10:00+00:00,167.46,167.46,167.39,167.39,410.78956500000004
2026-08-05 12:11:00+00:00,167.39,167.56,167.39,167.39,88.66727
2026-08-05 12:12:00+00:00,167.39,167.39,167.39,167.39,10.4
2026-08-05 12:13:00+00:00,167.53,167.53,167.39,167.39,88.993
2026-08-05 12:14:00+00:00,167.52,167.52,167.33,167.34,67.0661
2026-08-05 12:15:00+00:00,167.35,167.35,167.35,167.35,35.578
2026-08-05 12:16:00+00:00,167.35,167.37,167.35,167.37,24.115175999999998
2026-08-05 12:17:00+00:00,167.56,167.65,167.41,167.45,214.28400100000002
2026-08-05 12:18:00+00:00,167.66,167.66,167.66,167.66,55.6562
2026-08-05 12:19:00+00:00,167.64,167.67,167.64,167.67,58.62492
2026-08-05 12:20:00+00:00,167.72,167.72,167.71,167.72,624.663632
2026-08-05 12:21:00+00:00,167.94,167.99,167.76,167.84,906.449682
2026-08-05 12:22:00+00:00,167.84,167.89,167.84,167.89,137.78646
2026-08-05 12:23:00+00:00,167.89,167.95,167.89,167.95,668.034564
2026-08-05 12:24:00+00:00,167.86,168.07,167.86,167.88,369.0952
2026-08-05 12:25:00+00:00,167.88,167.88,167.88,167.88,0.002084
2026-08-05 12:26:00+00:00,167.96,168.0,167.96,168.0,105.804922
2026-08-05 12:27:00+00:00,168.01,168.34,168.01,168.34,600.84992
2026-08-05 12:28:00+00:00,168.23,168.23,168.03,168.03,42.432
2026-08-05 12:29:00+00:00,168.03,168.23,168.01,168.01,94.60379999999999
2026-08-05 12:30:00+00:00,168.04,168.04,168.01,168.01,45.3883
2026-08-05 12:31:00+00:00,168.02,168.27,168.02,168.02,3646.215
2026-08-05 12:33:00+00:00,168.25,168.25,168.02,168.22,3000.0
2026-08-05 12:34:00+00:00,168.01,168.17,168.01,168.17,19.896
2026-08-05 12:35:00+00:00,167.95,167.95,167.94,167.94,86.390591
2026-08-05 12:36:00+00:00,167.93,168.11,167.93,167.93,61.479
2026-08-05 12:37:00+00:00,167.93,168.14,167.93,168.14,26.490195999999997
2026-08-05 12:38:00+00:00,167.95,167.95,167.95,167.95,4.998
2026-08-05 12:39:00+00:00,167.95,168.11,167.85,168.11,153.671
2026-08-05 12:40:00+00:00,167.88,167.99,167.88,167.99,44.440419
2026-08-05 12:41:00+00:00,167.88,167.88,167.88,167.88,16.05086
2026-08-05 12:48:00+00:00,167.81,168.03,167.8,168.03,168.11341
2026-08-05 12:49:00+00:00,167.84,167.84,167.84,167.84,20.0
2026-08-05 12:51:00+00:00,167.84,167.84,167.84,167.84,30.001
2026-08-05 12:52:00+00:00,167.74,167.84,167.71,167.71,56.894000000000005
2026-08-05 12:58:00+00:00,167.72,167.72,167.72,167.72,34.5
2026-08-05 12:59:00+00:00,167.72,167.72,167.6,167.6,180.971
2026-08-05 13:01:00+00:00,167.6,167.72,167.6,167.72,2.033
2026-08-05 13:02:00+00:00,167.72,167.72,167.57,167.72,21.65583
2026-08-05 13:03:00+00:00,167.68,167.68,167.58,167.58,75.27199999999999
2026-08-05 13:05:00+00:00,167.66,167.66,167.57,167.57,3.0
2026-08-05 13:07:00+00:00,167.42,167.57,167.42,167.42,66.95579000000001
2026-08-05 13:10:00+00:00,167.42,167.42,167.23,167.27,1302.3224260000002
2026-08-05 13:14:00+00:00,167.25,167.27,167.25,167.27,127.13799999999999
2026-08-05 13:17:00+00:00,167.27,167.41,167.27,167.41,999.925
2026-08-05 13:22:00+00:00,167.26,167.26,167.26,167.26,17.198
2026-08-05 13:23:00+00:00,167.26,167.44,167.26,167.44,75.896
2026-08-05 13:24:00+00:00,167.41,167.41,167.25,167.25,43.64669
2026-08-05 13:28:00+00:00,167.4,167.4,167.12,167.12,321.293245
2026-08-05 13:30:00+00:00,167.01,167.01,166.94,166.94,7894.93
2026-08-05 13:31:00+00:00,166.91,166.92,166.77,166.77,1090.94
2026-08-05 13:32:00+00:00,166.7,166.7,166.34,166.45,9892.074714
2026-08-05 13:33:00+00:00,166.45,166.45,166.37,166.37,4449.711715
2026-08-05 13:34:00+00:00,166.43,166.43,166.32,166.32,41.13411
2026-08-05 13:35:00+00:00,166.31,166.31,166.3,166.3,1530.0
2026-08-05 13:36:00+00:00,166.28,166.28,166.28,166.28,10.0
2026-08-05 13:37:00+00:00,166.27,166.27,166.27,166.27,150.0
2026-08-05 13:38:00+00:00,166.48,166.56,166.48,166.56,6221.174507
2026-08-05 13:39:00+00:00,166.56,167.0,166.56,166.94,15160.206658
2026-08-05 13:40:00+00:00,166.96,167.05,166.87,166.87,1520.886564
2026-08-05 13:41:00+00:00,166.92,166.92,166.92,166.92,321.90319999999997
2026-08-05 13:42:00+00:00,166.82,166.82,166.82,166.82,17.032
2026-08-05 13:43:00+00:00,166.8,166.8,166.8,166.8,172.727
2026-08-05 13:45:00+00:00,166.63,166.63,166.63,166.63,160.983
2026-08-05 13:49:00+00:00,166.77,166.77,166.77,166.77,1.36024
2026-08-05 13:50:00+00:00,166.8,166.8,166.8,166.8,600.06
2026-08-05 13:51:00+00:00,166.81,166.88,166.74,166.74,1335.62049
2026-08-05 13:52:00+00:00,166.74,166.74,166.74,166.74,16.53553
2026-08-05 13:53:00+00:00,167.06,167.15,167.06,167.15,154.23235
2026-08-05 13:55:00+00:00,166.84,166.84,166.84,166.84,21.67012
2026-08-05 13:56:00+00:00,167.11,167.11,166.84,166.84,1913.63054
2026-08-05 13:57:00+00:00,167.09,167.09,167.09,167.09,128.987
2026-08-05 13:58:00+00:00,167.04,167.23,167.04,167.05,65.047496
2026-08-05 13:59:00+00:00,167.13,167.13,167.11,167.11,40.325122
2026-08-05 14:00:00+00:00,167.23,167.23,167.14,167.14,46.253330000000005
2026-08-05 14:03:00+00:00,167.14,167.31,167.14,167.31,15.49591
2026-08-05 14:04:00+00:00,167.07,167.1,167.07,167.1,34.685178
2026-08-05 14:05:00+00:00,167.32,167.32,167.32,167.32,39.1917
2026-08-05 14:13:00+00:00,167.46,167.46,167.46,167.46,17.004129
2026-08-05 14:15:00+00:00,167.39,167.39,167.37,167.37,38.716814
2026-08-05 14:16:00+00:00,167.37,167.38,167.32,167.38,586.860058
2026-08-05 14:17:00+00:00,167.38,167.57,167.38,167.55,4423.24316
2026-08-05 14:25:00+00:00,167.33,167.33,167.33,167.33,4.3267
2026-08-05 14:26:00+00:00,167.39,167.4,167.29,167.29,3608.2
2026-08-05 14:31:00+00:00,167.03,167.03,167.03,167.03,754.7
2026-08-05 14:32:00+00:00,167.0,167.0,167.0,167.0,27.0
2026-08-05 14:34:00+00:00,167.1,167.1,167.1,167.1,150.0
2026-08-05 14:48:00+00:00,167.58,167.58,167.58,167.58,262.5
2026-08-05 14:50:00+00:00,167.54,167.59,167.54,167.59,326.975406
2026-08-05 14:51:00+00:00,167.37,167.37,167.37,167.37,59.994
2026-08-05 14:52:00+00:00,167.3,167.3,167.3,167.3,20.0
2026-08-05 14:57:00+00:00,167.7,167.89,167.7,167.89,156.328
2026-08-05 14:58:00+00:00,167.8,167.8,167.8,167.8,1.0
2026-08-05 15:02:00+00:00,167.82,167.82,167.82,167.82,59.994
2026-08-05 15:09:00+00:00,167.88,167.91,167.88,167.91,2379.9700000000003
2026-08-05 15:10:00+00:00,168.0,168.03,168.0,168.03,459.706
2026-08-05 15:18:00+00:00,167.46,167.54,167.46,167.54,799.26
2026-08-05 15:45:00+00:00,167.71,167.71,167.71,167.71,308.51
2026-08-05 15:54:00+00:00,167.3,167.3,167.3,167.3,2.0
2026-08-05 15:57:00+00:00,167.2,167.2,167.1,167.1,50.3792
2026-08-05 16:07:00+00:00,167.42,167.57,167.42,167.57,48.829941000000005
2026-08-05 16:14:00+00:00,167.62,167.62,167.62,167.62,47.224372
2026-08-05 16:21:00+00:00,168.01,168.08,168.01,168.08,904.937
2026-08-05 16:22:00+00:00,168.03,168.19,168.03,168.19,375.64542600000004
2026-08-05 16:23:00+00:00,168.3,168.3,168.17,168.17,5009.512724
2026-08-05 16:24:00+00:00,168.24,168.24,168.24,168.24,1.0
2026-08-05 16:27:00+00:00,168.21,168.32,168.21,168.32,67.301355
2026-08-05 16:30:00+00:00,168.28,168.28,168.26,168.26,561.231673
2026-08-05 16:31:00+00:00,168.28,168.29,168.28,168.29,75.53399999999999
2026-08-05 16:32:00+00:00,168.43,168.43,168.41,168.41,980.0
2026-08-05 16:40:00+00:00,168.23,168.27,168.23,168.27,124.1
2026-08-05 16:41:00+00:00,168.21,168.21,168.21,168.21,100.581
2026-08-05 17:00:00+00:00,168.21,168.21,168.21,168.21,0.505165
2026-08-05 17:01:00+00:00,168.27,168.27,168.27,168.27,119.606
2026-08-05 17:03:00+00:00,168.32,168.45,168.32,168.45,567.3874
2026-08-05 17:16:00+00:00,168.32,168.32,168.31,168.31,11.498000000000001
2026-08-05 17:22:00+00:00,168.31,168.31,168.31,168.31,3.399
2026-08-05 17:28:00+00:00,168.44,168.44,168.44,168.44,31.0
2026-08-05 17:37:00+00:00,168.52,168.52,168.52,168.52,100.0
2026-08-05 17:38:00+00:00,168.73,168.85,168.73,168.85,100.665797
2026-08-05 17:39:00+00:00,168.85,168.85,168.84,168.84,6.713203
2026-08-05 17:54:00+00:00,168.67,168.67,168.67,168.67,143.9
2026-08-05 18:05:00+00:00,168.67,168.67,168.67,168.67,462.248
2026-08-05 18:06:00+00:00,168.56,168.68,168.56,168.68,779.947986
2026-08-05 18:12:00+00:00,168.7,168.7,168.7,168.7,299.97
2026-08-05 18:20:00+00:00,168.9,169.0,168.9,169.0,1139.819817
2026-08-05 18:21:00+00:00,168.94,168.94,168.94,168.94,6.438415
2026-08-05 18:31:00+00:00,168.57,168.57,168.57,168.57,5.0
2026-08-05 18:33:00+00:00,168.56,168.56,168.56,168.56,1.0
2026-08-05 18:38:00+00:00,168.7,168.7,168.7,168.7,100.0
2026-08-05 18:39:00+00:00,168.72,168.72,168.72,168.72,100.0
2026-08-05 18:45:00+00:00,168.82,168.82,168.82,168.82,100.0
2026-08-05 18:56:00+00:00,168.26,168.26,168.26,168.26,299.970003
2026-08-05 19:20:00+00:00,168.71,168.75,168.68,168.68,3.15
2026-08-05 19:33:00+00:00,168.83,168.83,168.83,168.83,1.0
2026-08-05 19:35:00+00:00,168.68,168.87,168.68,168.87,862.3059999999999
2026-08-05 19:36:00+00:00,168.86,168.94,168.83,168.89,1307.8580000000002
2026-08-05 19:50:00+00:00,169.02,169.02,168.91,169.02,1054.325111
2026-08-05 19:52:00+00:00,169.01,169.06,169.01,169.06,0.8064
2026-08-05 20:05:00+00:00,168.5,168.5,168.35,168.38,1078.9392
2026-08-05 20:06:00+00:00,168.26,168.26,168.26,168.26,23.681258
2026-08-05 20:08:00+00:00,168.35,168.35,168.35,168.35,20.035639
2026-08-05 20:14:00+00:00,168.73,168.73,168.73,168.73,200.0
2026-08-05 20:20:00+00:00,168.97,168.97,168.97,168.97,0.4032
2026-08-05 20:21:00+00:00,169.1,169.11,169.08,169.08,205.409
2026-08-05 20:23:00+00:00,168.93,168.93,168.91,168.91,37.153999999999996
2026-08-05 20:35:00+00:00,168.99,168.99,168.99,168.99,0.4032
2026-08-05 20:38:00+00:00,168.81,168.81,168.81,168.81,17.9974
2026-08-05 20:45:00+00:00,169.09,169.09,169.09,169.09,299.97
2026-08-05 20:50:00+00:00,169.03,169.03,168.99,168.99,434.41920000000005
2026-08-05 20:58:00+00:00,168.81,168.81,168.81,168.81,0.6
2026-08-05 20:59:00+00:00,168.77,168.77,168.77,168.77,30.0
2026-08-05 21:00:00+00:00,168.63,168.63,168.59,168.59,22172.347221
2026-08-05 21:04:00+00:00,168.37,168.37,168.35,168.35,1000.0
2026-08-05 21:05:00+00:00,168.48,168.5,168.26,168.26,1093.0232529999998
2026-08-05 21:09:00+00:00,168.39,168.39,168.39,168.39,5.94
2026-08-05 21:10:00+00:00,168.4,168.4,168.4,168.4,0.40564
2026-08-05 21:13:00+00:00,168.52,168.52,168.4,168.4,359.078
2026-08-05 21:20:00+00:00,168.51,168.51,168.51,168.51,0.406128
2026-08-05 21:21:00+00:00,168.34,168.39,168.33,168.39,40.522512000000006
2026-08-05 21:25:00+00:00,168.15,168.17,168.07,168.07,409.683896
2026-08-05 21:26:00+00:00,168.07,168.07,167.73,167.85,11928.680392
2026-08-05 21:34:00+00:00,168.01,168.01,168.01,168.01,435.424
2026-08-05 21:37:00+00:00,167.89,167.89,167.87,167.87,0.812453
2026-08-05 21:38:00+00:00,167.93,167.93,167.93,167.93,0.406225
2026-08-05 21:39:00+00:00,167.98,167.98,167.97,167.97,0.81245
2026-08-05 21:47:00+00:00,167.98,167.98,167.98,167.98,5.0
2026-08-05 21:50:00+00:00,168.01,168.01,168.01,168.01,0.812492
2026-08-05 21:54:00+00:00,168.0,168.0,168.0,168.0,0.406244
2026-08-05 21:57:00+00:00,168.01,168.01,168.01,168.01,0.406244
2026-08-05 22:02:00+00:00,167.73,167.73,167.68,167.68,65.992
2026-08-05 22:03:00+00:00,167.67,167.67,167.67,167.67,422.752
2026-08-05 22:05:00+00:00,167.81,167.81,167.81,167.81,0.341252
2026-08-05 22:06:00+00:00,167.84,167.84,167.83,167.83,0.682496
2026-08-05 22:07:00+00:00,167.88,167.88,167.88,167.88,0.682496
2026-08-05 22:09:00+00:00,167.79,167.82,167.77,167.78,1396.9697190000002
2026-08-05 22:10:00+00:00,167.77,167.77,167.71,167.75,203.0066
2026-08-05 22:11:00+00:00,167.98,167.98,167.98,167.98,737.8542030000001
2026-08-05 22:12:00+00:00,167.84,167.84,167.8,167.8,100.186023
2026-08-05 22:13:00+00:00,167.76,167.76,167.76,167.76,59.994
2026-08-05 22:17:00+00:00,167.79,167.79,167.79,167.79,17.0957
2026-08-05 22:18:00+00:00,167.81,167.81,167.81,167.81,4985.0
2026-08-05 22:20:00+00:00,167.93,167.93,167.93,167.93,0.328252
2026-08-05 22:21:00+00:00,167.84,167.84,167.78,167.79,2675.084233
2026-08-05 22:22:00+00:00,167.9,167.91,167.9,167.91,1711.979
2026-08-05 22:28:00+00:00,167.77,167.94,167.77,167.94,9659.237
2026-08-05 22:29:00+00:00,167.96,167.96,167.78,167.78,10480.048509
2026-08-05 22:30:00+00:00,167.78,167.8,167.78,167.8,142.483414
2026-08-05 22:31:00+00:00,167.82,167.82,167.82,167.82,97.632825
2026-08-05 22:32:00+00:00,167.83,167.83,167.83,167.83,140.104613
2026-08-05 22:33:00+00:00,167.83,167.83,167.83,167.83,15.047219
2026-08-05 22:35:00+00:00,167.87,168.05,167.87,168.04,642.7008880000001
2026-08-05 22:36:00+00:00,167.84,167.84,167.83,167.83,0.651298
2026-08-05 22:37:00+00:00,167.86,167.86,167.86,167.86,0.325649
2026-08-05 22:48:00+00:00,167.83,167.83,167.83,167.83,5.95
2026-08-05 22:50:00+00:00,167.83,167.83,167.83,167.83,0.97539
2026-08-05 22:51:00+00:00,167.86,167.86,167.86,167.86,0.325129
2026-08-05 22:52:00+00:00,167.71,167.71,167.71,167.71,0.325129
2026-08-05 22:55:00+00:00,167.64,167.71,167.64,167.71,511.9199
2026-08-05 22:57:00+00:00,167.63,167.63,167.63,167.63,150.0
2026-08-05 23:00:00+00:00,167.5,167.5,167.26,167.27,587.8676
2026-08-05 23:01:00+00:00,167.2,167.2,167.19,167.2,496.01548
2026-08-05 23:02:00+00:00,167.2,167.2,167.2,167.2,16.1811
2026-08-05 23:03:00+00:00,167.18,167.19,167.18,167.19,40.64891
2026-08-05 23:04:00+00:00,167.19,167.19,167.19,167.19,23.6757
2026-08-05 23:07:00+00:00,167.31,167.36,167.31,167.36,0.59026
2026-08-05 23:08:00+00:00,167.36,167.41,167.25,167.25,409.956062
2026-08-05 23:09:00+00:00,167.27,167.3,167.27,167.3,130.359834
2026-08-05 23:10:00+00:00,167.3,167.3,167.3,167.3,24.509244
2026-08-05 23:11:00+00:00,167.3,167.33,167.3,167.33,91.517984
2026-08-05 23:12:00+00:00,167.37,167.37,167.36,167.36,145.988789
2026-08-05 23:13:00+00:00,167.37,167.38,167.37,167.38,92.973128
2026-08-05 23:14:00+00:00,167.38,167.45,167.33,167.33,26.832414999999997
2026-08-05 23:16:00+00:00,167.33,167.33,167.25,167.25,44.722013000000004
2026-08-05 23:17:00+00:00,167.34,167.34,167.34,167.34,61.893041999999994
2026-08-05 23:18:00+00:00,167.45,167.45,167.34,167.34,21.287
2026-08-05 23:22:00+00:00,167.51,167.57,167.51,167.57,100.70805399999999
2026-08-05 23:23:00+00:00,167.57,167.57,167.57,167.57,0.354025
2026-08-05 23:26:00+00:00,167.57,167.63,167.45,167.45,144.721997
2026-08-05 23:27:00+00:00,167.45,167.53,167.45,167.45,38.242999999999995
2026-08-05 23:28:00+00:00,167.34,167.34,167.33,167.33,140.74
2026-08-05 23:33:00+00:00,167.32,167.32,167.31,167.31,23.0
2026-08-05 23:35:00+00:00,167.45,167.45,167.43,167.43,1.097415
2026-08-05 23:36:00+00:00,167.45,167.45,167.45,167.45,0.73161
2026-08-05 23:38:00+00:00,167.41,167.41,167.41,167.41,10.522
2026-08-05 23:42:00+00:00,167.45,167.45,167.45,167.45,2.002
2026-08-05 23:44:00+00:00,167.45,167.45,167.28,167.28,494.594
2026-08-05 23:45:00+00:00,167.28,167.33,167.27,167.27,56.112
2026-08-05 23:46:00+00:00,167.2,167.2,167.2,167.2,20.0
2026-08-05 23:47:00+00:00,167.1,167.1,167.1,167.1,459.248
2026-08-05 23:49:00+00:00,167.2,167.2,167.2,167.2,1.613
2026-08-05 23:50:00+00:00,167.27,167.27,167.27,167.27,0.368161
2026-08-05 23:51:00+00:00,167.27,167.27,167.27,167.27,0.368161
2026-08-05 23:52:00+00:00,167.26,167.33,167.26,167.33,13.364321999999998
2026-08-05 23:53:00+00:00,167.36,167.36,167.22,167.22,23.734610999999997
2026-08-05 23:54:00+00:00,167.3,167.3,167.3,167.3,600.0
2026-08-05 23:57:00+00:00,167.23,167.27,167.23,167.27,472.869892
2026-08-06 00:01:00+00:00,167.34,167.34,167.26,167.26,39.837
