scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
c2-1-market	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-limit	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-postonly	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-ioc	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-fok	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-stop	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-reduceonly	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-1-oco	C2-1	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-2-cancel	C2-2	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
c2-2-amend-price	C2-2	値	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	adapter: QTradeX 1.8.0: 場面の注文(数量・時刻・種類)を渡す口が無い(買いの大きさは使う通貨の額、値と時刻は backtest がろうそく足で決める)。口はろうそく足ごとの信号(Buy / Sell / Thresholds)で財布の残高を maxvolume まで売り買いする backtest で、手数料は財布の率 1 つ(backtest.py の trade・perform_trade)。試したこと(道具の公開の口を実際に読んだ): qtradex.core.backtest.backtest(bot, data, wallet=None, plot=True, block=True, return_states=False, range_periods=True, show=True, fine_data=None, always_trade='smart') / qtradex.core.backtest.perform_trade(operation, wallet, asset, currency, execution) / qtradex.private.signals.Buy.__init__(self, price=None, maxvolume=inf, reason=None) / qtradex.private.signals.Sell.__init	-	結果なし	0.0	0.0
