scene	viewpoint	kind	class_1	detail_1	digest_1	class_2	detail_2	digest_2	repro	secs_1	secs_2
i4-1-ref-taker	I4-1	値	結果なし	adapter: PyTrendFollow (commit 439232ae): 道具の中に、同じ入力を本体とは別に計算する独立の参照実装の口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): 道具の中に、同じ入力を本体とは別に計算する独立の参照実装の口を探したが無い	-	結果なし	0.0	0.0
i4-1-ref-maker	I4-1	値	結果なし	adapter: PyTrendFollow (commit 439232ae): 道具の中に、同じ入力を本体とは別に計算する独立の参照実装の口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): 道具の中に、同じ入力を本体とは別に計算する独立の参照実装の口を探したが無い	-	結果なし	0.0	0.0
i4-2-grid	I4-2	値	結果なし	場合 0: adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	場合 0: adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	0.0	0.0
i4-3-e2e-taker	I4-3	値	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	0.0	0.0
i4-3-e2e-maker	I4-3	値	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	0.0	0.0
i4-4-plain	I4-4	値	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	0.0	0.0
i4-4-fee	I4-4	値	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	0.0	0.0
i4-5-fills	I4-5	値	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	0.008	0.014
i4-5-outputs	I4-5	能力	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	0.001	0.003
i4-6-label	I4-6	値	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-6-signal-refused	I4-6	能力	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	0.001	0.004
i4-6-research-refused	I4-6	能力	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): データは IB と Quandl からの取得を自前で保管する形(config/currencies.py 9-12 行、項目 1 の記録)で、ファイルを宣言で読む口・目的つきの書き出し・ダッシュボードが無い	-	結果なし	0.001	0.001
i4-8-next-open	I4-8	値	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	adapter: PyTrendFollow (commit 439232ae): trading.accountcurve.accountCurve(instruments, positions=..., panama_prices=...) は建玉の系列と価格の系列から収益の式 4 本を出す形で(項目 2 の記録)、注文・約定の記録・決済ごとの損益を返す口を探したが無い	-	結果なし	0.0	0.0
